function,"[('Function X', 0.365304198072372), ('Chia', 0.03127381413482228), ('DIA', 0.030438034678259944), ('Mina', 0.030409719949668037), ('Dogecoin', 0.029968039142173445), ('Terra Classic', 0.022037732403676385)]"
website,"[('Dogecoin', 0.02986216818408215), ('Shiba Inu', 0.028956143901030264), ('Metahero', 0.0271452912972097), ('Verasity', 0.024592643151637242)]"
technical,"[('KardiaChain', 0.04480659546228663), ('Syntropy', 0.03989078900270636), ('Syscoin', 0.039217948099103), ('Celsius', 0.03857479691445254), ('ICON', 0.037102085960658907), ('Ethereum Classic', 0.03676194294905215), ('Ontology', 0.029272331439169342), ('Loom Network', 0.029196788528750205), ('Dogecoin', 0.028483734180483864), ('Bitcoin BEP2', 0.028259825369819976), ('Casper', 0.02798547827737638), ('Bitcoin Gold', 0.02791851223968874), ('Reef', 0.025705379934784722)]"
work,"[('Chrono.tech', 0.0517780720165651), ('Groestlcoin', 0.045499316254389556), ('THORChain', 0.04422486076885492), ('IOTA', 0.043829062526856824), ('Chromia', 0.03840908189312986), ('Keep Network', 0.03638765017222674), ('Render Token', 0.03604626768361531), ('Ethereum Classic', 0.03417651962275733), ('Kaspa', 0.033379835326680145), ('Verasity', 0.03271157322745751), ('iExec RLC', 0.02864101628924169), ('The Graph', 0.02838862439863283), ('0x', 0.028315177622194477), ('Request', 0.02744602342183002), ('Dogecoin', 0.02648050734146003), ('CLV', 0.02616377385664893), ('Toncoin', 0.02298188715406316), ('CEEK VR', 0.021396094033952064)]"
founder,"[('Fetch.ai', 0.048611183574510615), ('Huobi Token', 0.036184777527029185), ('Metahero', 0.03595663233071939), ('Curve DAO Token', 0.03337845467695324), ('Elastos', 0.03068690889033803), ('Cream Finance', 0.030563750928628803), ('Streamr', 0.030298417493733434), ('Adventure Gold', 0.027340139795050525), ('Dogecoin', 0.026370270267426207), ('Verge', 0.02614593636435519), ('Origin Protocol', 0.02540021083942487), ('Holo', 0.024953782543863646), ('HUSD', 0.019682991467952222)]"
means,"[('renBTC', 0.045026397215787384), ('Theta Fuel', 0.0375732844934362), ('Aave', 0.034156265322904625), ('Cronos', 0.03251042820140586), ('CENNZnet', 0.03148384258667051), ('COTI', 0.031093693371863466), ('Elitium', 0.029914104089979365), ('Optimism', 0.0298670323964094), ('Numeraire', 0.02934540677686151), ('e-Radix', 0.029052173852235474), ('VeThor Token', 0.028397178194714795), ('Storj', 0.026266340577975705), ('Dogecoin', 0.026052574319095193), ('Voyager Token', 0.02547787776237331), ('Orbs', 0.023640905226062558), ('Bitcoin SV', 0.02295748050506503), ('PAX Gold', 0.02293695178756291), ('Aptos', 0.022391091463797478), ('Bitcoin Cash', 0.022312139147446494)]"
developer,"[('Loom Network', 0.07860494640997501), ('LUKSO', 0.07052688497591582), ('Kleros', 0.06014571689180788), ('Syntropy', 0.05369791490460846), ('Badger DAO', 0.04736818287047712), ('Phala Network', 0.04732727913648343), ('Ravencoin', 0.04165612602444855), ('eCash', 0.04049254056717451), ('renBTC', 0.033133573627132734), ('BitTorrent-New', 0.03210613931769537), ('BitTorrent', 0.031140725130818198), ('Kin', 0.030360476750775797), ('Enjin Coin', 0.030111549202064665), ('ABBC Coin', 0.0299655969658484), ('The Graph', 0.02740365607784288), ('Ankr', 0.027163461350667453), ('Moonbeam', 0.026152795877156205), ('Dogecoin', 0.0255617428221394), ('Verge', 0.02534428712379294), ('Casper', 0.025114600281974396), ('Bitcoin Gold', 0.025054503925845573), ('Divi', 0.02440119655012025), ('Holo', 0.024188685415702824), ('EOS', 0.022871779363874946), ('Nano', 0.02240773090068363), ('Kava', 0.020347817782675522)]"
products,"[('DXdao', 0.09036422986308075), ('Defigram', 0.07841692113779192), ('Bella Protocol', 0.07807448544320972), ('Choise.com', 0.07440637840773849), ('Ribbon Finance', 0.0692541557017053), ('Bonfida', 0.06355391355213397), ('Telcoin', 0.06263259899912597), ('Badger DAO', 0.06248001425308411), ('Bounce Governance Token', 0.061376874687777055), ('Uquid Coin', 0.060863668526441754), ('Alpha Venture DAO', 0.05981097341839358), ('JUST', 0.058350258351417154), ('Bytom', 0.05370209655667218), ('Chrono.tech', 0.04944537709520918), ('SuperVerse', 0.04405142337150302), ('Gnosis', 0.042311628239475534), ('0x', 0.04055929220189934), ('BitDAO', 0.040337375893887535), ('Enjin Coin', 0.03971801131725561), ('Function X', 0.0385311941313191), ('WOO Network', 0.03468030273696491), ('Coin98', 0.03458152566118729), ('Galxe', 0.03336202246686341), ('Biconomy', 0.03296342354722285), ('Waves', 0.030812764662438864), ('Biswap', 0.02805899954214548), ('Osmosis', 0.027443976831848016), ('Powerledger', 0.02531038560463529), ('Dogecoin', 0.02528751303741198), ('Origin Protocol', 0.024357284026336985), ('Verasity', 0.020825238826862554)]"
provide,"[('Defigram', 0.07460726989663004), ('Hillstone Finance', 0.06561486688209606), ('Steem', 0.05435733750374706), ('Telcoin', 0.049658151476900864), ('Ontology', 0.04945017882920887), ('MARBLEX', 0.04660348378194716), ('Keep3rV1', 0.037950449749114525), ('mStable USD', 0.036780249436848864), ('HUSD', 0.03591567228272791), ('BakeryToken', 0.03362770982447754), ('PancakeSwap', 0.02845235071384877), ('Kyber Network Crystal v2', 0.02787263844523639), ('API3', 0.027827820908483444), ('JUST', 0.027757742909293042), ('inSure DeFi', 0.02718089257296688), ('Kunci Coin', 0.026777021716062253), ('IOTA', 0.026547406631499168), ('Litecoin', 0.025976458466420126), ('Centrifuge', 0.02571237573474228), ('Electroneum', 0.025246026717229583), ('Request', 0.024936219332223907), ('Powerledger', 0.024080756329041168), ('Kusama', 0.024062780881502138), ('Dogecoin', 0.024058994956989082), ('Spell Token', 0.022783465987565144), ('Holo', 0.022766658145412115), ('JOE', 0.02212042856890447), ('Linear Finance', 0.021510727090397398), ('Constellation', 0.02126177269760737), ('Dash', 0.020583341249588), ('LTO Network', 0.017439791766665047), ('Baby Doge Coin', 0.016790446586866004)]"
cardano,"[('Cardano', 0.4533653591986317), ('Virtua', 0.053329113100874)]"
hoskinson,"[('Cardano', 0.09356909255783351), ('BitShares', 0.04220239901055633)]"
smart contracts,"[('Internet Computer', 0.08386159908169019), ('Fusion', 0.0769436035242479), ('Shentu', 0.06826030638515763), ('Cardano', 0.0674101893327227), ('Uquid Coin', 0.05653399379916823), ('API3', 0.05433621406349476), ('Streamr', 0.053975046024332625), ('Rakon', 0.05308255172892837), ('Syscoin', 0.04851062424883379), ('Siacoin', 0.047523272490404625), ('Tranchess', 0.045806256370178815), ('Veritaseum', 0.044728756313077773), ('Fetch.ai', 0.04329914047943538), ('Constellation', 0.04151544012252747), ('Keep3rV1', 0.03705075880995683), ('Moonbeam', 0.036047618905649594), ('Stacks', 0.033784474032284045), ('Nexo', 0.033140507536741935), ('Qtum', 0.03278561078038593), ('Stratis', 0.03243688253239325), ('Chainlink', 0.030279302506343107), ('Kava', 0.02804634672471757), ('Enjin Coin', 0.02766943555845863), ('XDC Network', 0.02738184923577351), ('VeChain', 0.02669672634871641), ('Hedera', 0.024775573243232697), ('FC Barcelona Fan Token', 0.020161539238839274), ('CEEK VR', 0.0189786736248871)]"
contracts,"[('Internet Computer', 0.08265100581859729), ('Fusion', 0.07583287574079828), ('Uquid Coin', 0.0742905215515386), ('Shentu', 0.06727492728493283), ('API3', 0.06693979714642384), ('Cardano', 0.06643708218995861), ('Streamr', 0.06206186391837925), ('NXM', 0.05939298669225388), ('Fetch.ai', 0.05334261376622481), ('Rakon', 0.05231627276198161), ('Constellation', 0.051145174321476354), ('Syscoin', 0.04781034383983678), ('Siacoin', 0.04683724510543942), ('Tranchess', 0.045145015158748684), ('Veritaseum', 0.04408306947128037), ('LTO Network', 0.041951402769756174), ('Aion', 0.03897820511489466), ('UMA', 0.03845537540724186), ('Unibright', 0.03786460199008077), ('Keep3rV1', 0.03651590853880803), ('Bitcicoin', 0.03640054855019908), ('Moonbeam', 0.03552724957003496), ('Stacks', 0.0332967745714047), ('Nexo', 0.03266210412446764), ('Qtum', 0.0323123305189583), ('Stratis', 0.0319686363756368), ('Chainlink', 0.02984220233145109), ('Kava', 0.027641480626633307), ('XDC Network', 0.02698657556368955), ('NEAR Protocol', 0.02649744057225584), ('VeChain', 0.026311342842817494), ('Hedera', 0.024417922752591494), ('CEEK VR', 0.018704704911145464)]"
scripts,"[('Cardano', 0.06237939503855568), ('renBTC', 0.03756555654777339)]"
technology,"[('Bitcicoin', 0.08067389767781316), ('SuperVerse', 0.07944545922581568), ('Verasity', 0.0751154235419173), ('Metahero', 0.07254817163563083), ('KardiaChain', 0.07173981886392461), ('Komodo', 0.06373476303894919), ('Keep3rV1', 0.05994782814695862), ('Ark', 0.059278264021968), ('Cardano', 0.05726129914787767), ('VIDT DAO', 0.056703909492623314), ('VeChain', 0.05183410482192275), ('Constellation', 0.05037873480559751), ('Hedera', 0.04810401259458892), ('Syntropy', 0.04790184259483477), ('Frontier', 0.04357691011732825), ('Holo', 0.0431555900603333), ('NvirWorld', 0.04179452734628977), ('API3', 0.0395619997364729), ('Steem', 0.038639119086450346), ('The Sandbox', 0.03856221219262336), ('SKALE', 0.03821234479592997), ('Pax Dollar', 0.03740815231692245), ('Unibright', 0.037297179401278746), ('Zcash', 0.036687661468757134), ('MultiversX (Elrond)', 0.03642995254790863), ('Loopring', 0.03591514987722492), ('Elitium', 0.03490996004258183), ('Powerledger', 0.03423490752929076), ('Oasis Network', 0.034215033683687834), ('Quant', 0.03419402357974473), ('Casper', 0.03360565205398926), ('Voyager Token', 0.03344946094578847), ('Radix', 0.03332288951344496), ('Polygon', 0.032648225260817745), ('NuCypher', 0.03240716367587954), ('Spell Token', 0.0323905877632412), ('Fetch.ai', 0.031525946622545195), ('Stratis', 0.031489568183728), ('Locus Chain', 0.03128217092883283), ('dYdX', 0.030340149897203), ('Voxies', 0.02975697487729464), ('DAO Maker', 0.02781489391496146), ('XDC Network', 0.026582166385606502), ('JasmyCoin', 0.02428385004036174), ('CEEK VR', 0.018424404273461738)]"
charles,"[('Cardano', 0.05706177403741329), ('PAX Gold', 0.03501002634456264)]"
introduce,"[('Cardano', 0.04930106981241637), ('Uniswap', 0.028287882805025442)]"
aims,"[('Optimism', 0.08100327761621014), ('BitDAO', 0.06261670057422858), ('Livepeer', 0.05260705914547651), ('IRISnet', 0.05004053374754623), ('Harmony', 0.0490109123455837), ('Utrust', 0.04851505688489948), ('TrueUSD', 0.046632093007023895), ('Frontier', 0.0450102144743809), ('Cardano', 0.04224621559557104), ('Aion', 0.039656928992853606), ('Bitcoin Gold', 0.03462792864302893), ('Monero', 0.03453619165216225), ('RichQUACK.com', 0.0322140887372211), ('Bitcoin SV', 0.031131836970586985), ('Filecoin', 0.027801177453790807)]"
sept,"[('Adventure Gold', 0.05847097652911596), ('Cardano', 0.040463373869023274)]"
blockchains,"[('Kadena', 0.11309276952541145), ('Avalanche', 0.10991075027670744), ('Cosmos', 0.09885136962585078), ('Coin98', 0.08249742671897367), ('Polkadot', 0.08234334721322126), ('Horizen', 0.07570362504911345), ('Internet Computer', 0.06769124339079385), ('Quant', 0.06030815773451122), ('BORA', 0.05900570500097561), ('Aion', 0.05417267388385065), ('VerusCoin', 0.0533012615019459), ('Synapse', 0.05264426480925587), ('KardiaChain', 0.05061114029825592), ('Loom Network', 0.04946870249484274), ('Celer Network', 0.04725639210399587), ('ICON', 0.047147104479965285), ('Ren', 0.04655441781635493), ('LTO Network', 0.04372866171974474), ('Everscale', 0.0417223815263424), ('Tezos', 0.04039227634520767), ('Neo', 0.03950441734992758), ('Aergo', 0.037189731957696204), ('MyNeighborAlice', 0.036917932958439315), ('Velas', 0.03617211645020063), ('Cardano', 0.03462583490564484), ('NuCypher', 0.03429399878844541), ('IDEX', 0.034070156962015125), ('Komodo', 0.033722789015108987), ('SafePal', 0.032818706055832245), ('Reef', 0.03266485433642652), ('Chrono.tech', 0.031455071616131744), ('IOST', 0.03105320653514486), ('RAMP', 0.029509130695397547), ('Wanchain', 0.028177630824998242), ('NEAR Protocol', 0.027619996918399815), ('Polymath', 0.027487013235912367), ('Klever', 0.02740247965325386), ('SKALE', 0.026958115788673475), ('IOTA', 0.026626064798417642), ('Osmosis', 0.02618805763221334), ('Polygon', 0.025911821736486536), ('Ankr', 0.025642302100389307), ('IRISnet', 0.02563388275887567), ('Chiliz', 0.025621506264206256), ('Hedera', 0.025452380932460952), ('Loopring', 0.02533748646225226), ('Chia', 0.02518169080690209), ('Dero', 0.025093527163114627), ('Guild of Guardians', 0.02509290455082184), ('Dogelon Mars', 0.024951749260424056), ('Kusama', 0.02413407727068895), ('BitShares', 0.023425897283205), ('Algorand', 0.022947522419784355), ('1inch Network', 0.022562729692732812), ('Klaytn', 0.022268278681804244), ('Band Protocol', 0.02154089686190718), ('renBTC', 0.020852057932878348), ('Lisk', 0.02082093539746213), ('Aptos', 0.020738960487816947), ('Unifi Protocol DAO', 0.01994030235508847)]"
check,"[('Celo', 0.043408336931115385), ('Bloktopia', 0.040774902934882444), ('Verasity', 0.038583365071118474), ('Uniswap', 0.03857431496746647), ('The Graph', 0.037669993211604434), ('Bella Protocol', 0.036162566965491534), ('Rarible', 0.035701925786744845), ('Merit Circle', 0.035313496964772734), ('YooShi', 0.03405873956478187), ('Civic', 0.033845529074589126), ('Cardano', 0.033614304193160555), ('Solana', 0.03273945654065423), ('Linear Finance', 0.03141630494957984), ('Polkadot', 0.029976688602427994), ('UFO Gaming', 0.029615448228253672), ('Filecoin', 0.027650915670353347)]"
increase,"[('GMT Token', 0.06837689442434995), ('CENNZnet', 0.032941094086115764), ('Cardano', 0.029335945108199417), ('Anchor Protocol', 0.029326893347348615), ('Yield Guild Games', 0.028878475292102718), ('Sologenic', 0.027051535533902445), ('Perpetual Protocol', 0.02550913376406544), ('Stratis', 0.025095226433754444), ('dYdX', 0.024179211580862673), ('Bitgert', 0.02301601235613722), ('Verasity', 0.022448369466199884), ('Baby Doge Coin', 0.019023292998322384)]"
developed,"[('Toncoin', 0.035319832496060445), ('COTI', 0.03238095535924799), ('Efinity Token', 0.029982161862870928), ('Cardano', 0.02919894389572721), ('Chiliz', 0.02880781266247032), ('Arweave', 0.028150049206839292), ('Verge', 0.026900330068493704), ('YooShi', 0.026297778733894422), ('MonaCoin', 0.025067275498330835), ('Orbs', 0.024619625839304604), ('OKB', 0.024207018598197603), ('Lisk', 0.023410239827524357), ('Aptos', 0.023318070467310728), ('Dash', 0.023211669756258508)]"
interview,"[('BinaryX', 0.04757017915809541), ('Cardano', 0.029043093774823243)]"
deep dive,"[('EthereumPoW', 0.04610696638672443), ('Biconomy', 0.032848228254175334), ('Ren', 0.03241104516494886), ('Automata Network', 0.03211037341268524), ('S.S. Lazio Fan Token', 0.032093426681034244), ('Alpine F1 Team Fan Token', 0.030221599100832282), ('Bloktopia', 0.029241604577453093), ('Gods Unchained', 0.028571767955842133), ('Tezos', 0.02812098087240401), ('Cardano', 0.027119701965910775), ('The Graph', 0.027014927483413637), ('Guild of Guardians', 0.026204406612643425), ('Dogelon Mars', 0.026056998781970906), ('CLV', 0.024897735216217232), ('Beta Finance', 0.024732106913134037), ('Karura', 0.02449156523793963), ('Radicle', 0.023739591779763865), ('Boson Protocol', 0.022357907358262482), ('Voxies', 0.021922900864088525), ('OMG Network', 0.021466808981587846), ('UFO Gaming', 0.02123863367271862), ('Presearch', 0.0211043942785571), ('Manchester City Fan Token', 0.020976326911617306), ('Alien Worlds', 0.02003498450614407), ('Filecoin', 0.01982977478887541), ('Santos FC Fan Token', 0.015954959178190623)]"
dive,"[('EthereumPoW', 0.04610696638672443), ('Biconomy', 0.032848228254175334), ('Ren', 0.03241104516494886), ('Automata Network', 0.03211037341268524), ('S.S. Lazio Fan Token', 0.032093426681034244), ('Alpine F1 Team Fan Token', 0.030221599100832282), ('Bloktopia', 0.029241604577453093), ('NEAR Protocol', 0.028843437730527794), ('Gods Unchained', 0.028571767955842133), ('Tezos', 0.02812098087240401), ('Cardano', 0.027119701965910775), ('The Graph', 0.027014927483413637), ('Guild of Guardians', 0.026204406612643425), ('Dogelon Mars', 0.026056998781970906), ('CLV', 0.024897735216217232), ('Beta Finance', 0.024732106913134037), ('Karura', 0.02449156523793963), ('Radicle', 0.023739591779763865), ('Boson Protocol', 0.022357907358262482), ('Voxies', 0.021922900864088525), ('OMG Network', 0.021466808981587846), ('UFO Gaming', 0.02123863367271862), ('Presearch', 0.0211043942785571), ('Manchester City Fan Token', 0.020976326911617306), ('Alien Worlds', 0.02003498450614407), ('Santos FC Fan Token', 0.015954959178190623)]"
implementing,"[('Cardano', 0.026975582579348848), ('Polygon', 0.026915798138921122)]"
deep,"[('CLV', 0.0486477840049212), ('EthereumPoW', 0.04504429263193675), ('Tezos', 0.041209272397881504), ('Keep Network', 0.033828807643039416), ('Biconomy', 0.03209114200902523), ('Ren', 0.031664035119370444), ('Automata Network', 0.03137029325221913), ('S.S. Lazio Fan Token', 0.031353737108983856), ('Alpine F1 Team Fan Token', 0.02952505142682577), ('Bloktopia', 0.028567643825585326), ('Gods Unchained', 0.02791324560414607), ('IOTA', 0.027164618002318116), ('Cardano', 0.026494646843543513), ('The Graph', 0.02639228720421318), ('Guild of Guardians', 0.02560044722538999), ('Dogelon Mars', 0.025456436851656883), ('Moonbeam', 0.025187591685663924), ('Beta Finance', 0.024162081101920443), ('Karura', 0.023927083433308856), ('Smooth Love Potion', 0.023341010015655056), ('Radicle', 0.02319244146581495), ('Qtum', 0.022908325225665306), ('Boson Protocol', 0.02184260211865251), ('Voxies', 0.021417621657868903), ('Star Atlas', 0.02113059358755351), ('OMG Network', 0.02097204178496868), ('UFO Gaming', 0.020749125462565667), ('Presearch', 0.020617980019106464), ('Manchester City Fan Token', 0.02049286434993291), ('Alien Worlds', 0.01957321801225504), ('Santos FC Fan Token', 0.015587229142881822)]"
mechanism,"[('XDC Network', 0.07291963003835633), ('Fantom', 0.04885979662815822), ('Dero', 0.048786532600752844), ('Injective', 0.04859570942415675), ('WEMIX', 0.04748865576871249), ('NuCypher', 0.0444493189824656), ('Livepeer', 0.03929488213401595), ('Bitcicoin', 0.036883818315648846), ('Chia', 0.03671845446957051), ('Avalanche', 0.035614525654977955), ('Kusama', 0.035190886276230425), ('Sologenic', 0.03491828142800605), ('Qtum', 0.03274132329552312), ('SafePal', 0.03190286607577596), ('The Sandbox', 0.029751478693229614), ('Bitgert', 0.02970920433684252), ('NEAR Protocol', 0.026849232300688555), ('Cardano', 0.025244673842657606), ('Polygon', 0.025188725516239654), ('Aavegotchi', 0.024216818497412234)]"
improvement,"[('Klaytn', 0.06435266290728688), ('Cardano', 0.025016130719020053)]"
upgrades,"[('Starlink', 0.05836623007205431), ('Kusama', 0.034611410548598814), ('Reef', 0.03123043739543427), ('Cardano', 0.024828978834894253)]"
native,"[('Boson Protocol', 0.04061343257196935), ('Theta Network', 0.03977143311842639), ('Adshares', 0.03929018069470399), ('ImmutableX', 0.038332022789039674), ('THORChain', 0.03822385460347224), ('KardiaChain', 0.03600305299126799), ('Theta Fuel', 0.033008274709392854), ('Band Protocol', 0.030646930562258368), ('dYdX', 0.030452767843865063), ('Terra Classic', 0.025246091080784995), ('Cardano', 0.02463164753112247)]"
polygon,"[('Polygon', 0.41691275611370093), ('Bloktopia', 0.0750885625539042), ('Aavegotchi', 0.06680436277963667), ('Peercoin', 0.06316770285072926), ('FUNToken', 0.05941925305300488), ('Dogelon Mars', 0.05018318790846199), ('Coin98', 0.044245222503035794), ('Voxies', 0.028147551009656838)]"
matic,"[('Polygon', 0.32698585520269696), ('Aavegotchi', 0.026197425449862432)]"
carbon,"[('Polygon', 0.1104544273224747), ('STEPN', 0.05970722834599613), ('VeChain', 0.0292272464947211)]"
matic tokens,"[('Polygon', 0.09666490200256148), ('Aavegotchi', 0.030978362195643684)]"
plasma,"[('Polygon', 0.08540296693808158), ('UFO Gaming', 0.0670313846195341)]"
framework,"[('RSK Infrastructure Framework', 0.176852297441808), ('Polygon', 0.06692331290605792), ('MetisDAO', 0.0649721256373211), ('Unibright', 0.05096858583980983), ('Persistence', 0.04202587497125243), ('Ark', 0.04050345544541365), ('Polkadot', 0.03987578754104171), ('The Graph', 0.033406417141902185), ('CLV', 0.030788316164544482), ('Holo', 0.029487208305922573), ('Fetch.ai', 0.028721258862046226), ('LTO Network', 0.022587890122081726)]"
staking,"[('Lido Staked ETH', 0.1330228438998014), ('Rocket Pool', 0.13127152568538214), ('dForce', 0.12635337923034437), ('Reserve Rights', 0.09405770867857875), ('Chainlink', 0.09290721865510178), ('NuCypher', 0.09104675989337607), ('RAMP', 0.08813639954522476), ('Lido DAO', 0.08592582147980801), ('ssv.network', 0.07458709079145252), ('Fantom', 0.07005660360417616), ('Harmony', 0.0666548283275566), ('Ambire AdEx', 0.06612889815972307), ('Neblio', 0.06592773425507749), ('Persistence', 0.06479998503701744), ('Karura', 0.05837283545145936), ('Velas', 0.054018536512641414), ('dYdX', 0.053274724426047526), ('Marlin', 0.04925836064192581), ('Ontology Gas', 0.04897234597259785), ('Seedify.fund', 0.04831809484715978), ('Theta Fuel', 0.04619630630458946), ('Algorand', 0.045692343508638426), ('TrustSwap', 0.04552600546341093), ('Acala Token', 0.04507555954381996), ('Polygon', 0.042995631440418514), ('Terra', 0.04187537235175167), ('Bitgert', 0.040569452368089745), ('Osmosis', 0.039108592093262146), ('Ankr', 0.038293574394107056), ('Bella Protocol', 0.03708625785539034), ('Avalanche', 0.03647510513383117), ('Qredo', 0.03617075191223718), ('Oasis Network', 0.03604721460313767), ('Divi', 0.034399483310852), ('JOE', 0.03313197409256173), ('Keep Network', 0.03301168615172306), ('WOO Network', 0.0329470669580427), ('Coin98', 0.03285322651627238), ('Reef', 0.03252058583267448), ('ICON', 0.03129258217841314), ('VITE', 0.030910415258511147), ('Frontier', 0.03060694012000678), ('LATOKEN', 0.030564655182614305), ('UFO Gaming', 0.030371907794711217), ('HEX', 0.029697829749804235), ('CENNZnet', 0.02903200882065665), ('Alien Worlds', 0.028650651989478252), ('BENQI', 0.02770816294296066), ('Elitium', 0.027584515181447694), ('Klever', 0.027281453099822637), ('Tezos', 0.02680925246305847), ('Synthetix', 0.026644400975938357), ('PIVX', 0.025774353929051762), ('StormX', 0.025490129025490343), ('Audius', 0.02472602621954286), ('SwissBorg', 0.024182341467812344), ('Band Protocol', 0.021445758737985446), ('Ocean Protocol', 0.020466371779415432), ('Unifi Protocol DAO', 0.01985223346136241)]"
chains,"[('LATOKEN', 0.12720003480856418), ('Kadena', 0.10412803909515193), ('SKALE', 0.09573882846921757), ('Morpheus.Network', 0.07496418717814378), ('Synapse', 0.07122301132363441), ('CoinEx Token', 0.06889569604305586), ('Wanchain', 0.06671320269242476), ('NEM', 0.06347623703956094), ('Covalent', 0.05290969143862749), ('Bloktopia', 0.049721747496692545), ('Polkadot', 0.04873891321032205), ('OriginTrail', 0.04844597888615863), ('Polygon', 0.040899123761736905), ('Locus Chain', 0.039187838546605784), ('Cronos', 0.03564607608113733), ('Kyber Network Crystal v2', 0.03309331579690714), ('Klaytn', 0.026361126642213014), ('Orbs', 0.025921082955122122), ('Horizen', 0.025605069059513166), ('BORA', 0.02328359673072782)]"
scaling,"[('Boba Network', 0.055894903433004), ('ImmutableX', 0.051752165385263844), ('Bitcoin SV', 0.04084378070700927), ('OMG Network', 0.03948517690097703), ('Bloktopia', 0.035857213511937366), ('Polygon', 0.03318155078786132), ('Loom Network', 0.03167373334331983), ('Zilliqa', 0.030473157882951546), ('dYdX', 0.027409574958049198), ('UFO Gaming', 0.02604365366775043)]"
rollup chains,"[('Bloktopia', 0.05222983778510363), ('Polygon', 0.03222163400085382)]"
team,"[('Alpine F1 Team Fan Token', 0.15119780321394566), ('Sologenic', 0.07298297883020524), ('DEXTools', 0.06957266038221731), ('cVault.finance', 0.06949128022340692), ('Obyte', 0.06710535535776851), ('ABBC Coin', 0.06568462950764244), ('RMRK', 0.061733432471932505), ('BinaryX', 0.06173086502647285), ('JUST', 0.060605107514664885), ('THORChain', 0.05848593965707879), ('Bitcicoin', 0.057818372380200767), ('DEAPcoin', 0.056943266998870576), ('Tranchess', 0.05463468261871647), ('Hifi Finance', 0.05296932188876411), ('MOBOX', 0.04854903481119218), ('MonaCoin', 0.048533510130967045), ('NEAR Protocol', 0.04810096698770137), ('Kunci Coin', 0.046771073147483105), ('Biswap', 0.04662926902607235), ('IOTA', 0.046370007486419555), ('Choise.com', 0.04636901385443457), ('Ambire AdEx', 0.04627046081132725), ('Polkastarter', 0.0453866263393416), ('0x', 0.044935081517517565), ('IRISnet', 0.044642095797262), ('Compound', 0.044211069834331755), ('Dero', 0.04370105200387886), ('Guild of Guardians', 0.043699967707836754), ('Mines of Dalarnia', 0.043349994989809654), ('Render Token', 0.04290301472881896), ('Siacoin', 0.04251196968379159), ('MaidSafeCoin', 0.04170123721886299), ('Verge', 0.041666034012911565), ('SingularityNET', 0.041230351554826426), ('Venus', 0.04060073664962334), ('IOST', 0.04055999535831447), ('Golem', 0.039937711154623266), ('Covalent', 0.038918679358701136), ('FC Porto Fan Token', 0.03891367061840289), ('Metahero', 0.03820020683912647), ('Linear Finance', 0.03757250529460578), ('Sweat Economy', 0.037346716486101265), ('BENQI', 0.036351433619161974), ('Gods Unchained', 0.0357359361962333), ('Bitgert', 0.035483111547555325), ('SKALE', 0.03521121240796846), ('ImmutableX', 0.035190868033019754), ('DODO', 0.033415180677954924), ('Shiba Inu', 0.03259882310112671), ('Bella Protocol', 0.03243661788738554), ('Streamr', 0.03218893817733871), ('Rarible', 0.03202343809535199), ('SwissBorg', 0.03172576913282578), ('Kusama', 0.03152260817151004), ('Illuvium', 0.031127971911583063), ('Reserve Rights', 0.030849505978061166), ('Ampleforth', 0.03071215385587924), ('Karura', 0.030632651575554188), ('Polygon', 0.030084089331369645), ('Holo', 0.02982466771512), ('IDEX', 0.029667047033664892), ('Horizen', 0.02825140665884903), ('Bitcoin SV', 0.02777329385408157), ('Voxies', 0.027419912821853392), ('renBTC', 0.027235814504748528), ('Lisk', 0.02719516395580789), ('Aptos', 0.027088092824491903), ('OMG Network', 0.026849459133518314), ('Santos FC Fan Token', 0.02660740276142621), ('Uniswap', 0.025949906627093608), ('Axie Infinity', 0.0258080972835507), ('BORA', 0.02569000529510566), ('Seedify.fund', 0.025356167004743677), ('ONUS', 0.025181867594304658), ('Alien Worlds', 0.02505861482252769), ('Student Coin', 0.024746003541090803), ('HUSD', 0.023525037903144468), ('Efinity Token', 0.02321974809933906), ('Theta Network', 0.021907394692796667), ('CEEK VR', 0.016977382985203297)]"
rollup,"[('MetisDAO', 0.08440150783711559), ('Boba Network', 0.07322276030832818), ('Synapse', 0.06308057568362012), ('Bloktopia', 0.04697322991990056), ('Polygon', 0.028978727227612987)]"
sidechains,"[('Horizen', 0.12475607182142902), ('aelf', 0.1080589788686082), ('Stratis', 0.05491472668637239), ('Polygon', 0.028467655646027195)]"
